"","DIVEID","REGION.x","ISLAND.x","YEAR","STRATA","Acanthuridae","Albulidae","Aulostomidae","Balistidae","Belonidae","Carangidae","Carcharhinidae","Chanidae","Congridae","Dasyatidae","Diodontidae","Echeneidae","Ephippidae","Fistulariidae","Ginglymostomatidae","Haemulidae","Holocentridae","Kyphosidae","Labridae","Lethrinidae","Lutjanidae","Monacanthidae","Mullidae","Muraenidae","Myliobatidae","Ophichthidae","Oplegnathidae","Scaridae","Scombridae","Serranidae","Sphyraenidae","Sphyrnidae","Stegostomatidae","Tetraodontidae","UNKNOWN","TotFish","REGION.y","ISLAND.y","DATE_","OBS_YEAR","CENTROIDLAT","CENTROIDLON","DEPTH","REEF_ZONE","PROJECTEDLENGTH"
"244",200309103,"MARIAN","Anatahan",2003,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MARIAN","Anatahan",2003-09-10,2003,16.365550907,145.717124659,13.69742031,"Forereef",1909.62383498
"245",200309104,"MARIAN","Anatahan",2003,"Forereef",0.709160125192488,0,0,0,0,2.25204168504996,2.22737055399501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18857236423745,"MARIAN","Anatahan",2003-09-10,2003,16.360678392,145.630929644,13.786233521,"Forereef",1411.7989938
"246",200309105,"MARIAN","Anatahan",2003,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0862809197891663,0,0,0,0,0,0,0,0,0,0,0,0.0862809197891663,"MARIAN","Anatahan",2003-09-10,2003,16.344995603,145.634672634,14.662483214,"Forereef",1854.75630523
"247",200309106,"MARIAN","Anatahan",2003,"Forereef",0,0,0,0,0,0,0.532465569418047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532465569418047,"MARIAN","Anatahan",2003-09-10,2003,16.334712961,145.643219873,12.5200593,"Forereef",1647.55899546
"248",200309111,"MARIAN","Guguan",2003,"Forereef",0,0,0,0,0,1.3297433179321,2.52190893397413,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91762088676618,0,0,0.0563688929212501,0,0,0,1.12895806410737,0,0,0,0,0,0,0,11.954600095701,"MARIAN","Guguan",2003-09-11,2003,17.320634425,145.835948446,15.043129063,"Forereef",1419.48929371
"249",200309112,"MARIAN","Guguan",2003,"Forereef",0.672520493628529,0,0,0,0,1.46923240667138,0.488718604602454,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27347721471844,0,0,0,0,0,0,0.595175491555364,0,0,0,0,0,0,0,5.49912421117617,"MARIAN","Guguan",2003-09-11,2003,17.318610095,145.847549084,14.083570861,"Forereef",1795.03794291
"250",200309113,"MARIAN","Guguan",2003,"Forereef",1.53396510511713,0,0,0.418471207177489,0,0.28907277296944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0738655686954,0,0,0,0,0,0,0.941130188764027,0,0,0,0,0,0,0,6.25650484272349,"MARIAN","Guguan",2003-09-11,2003,17.30900092,145.852186348,15.318738842,"Forereef",1573.95992832
"251",200309114,"MARIAN","Guguan",2003,"Forereef",0.349726727530064,0,0,0,0,1.25094910048291,0.76243605907904,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76838897303818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1315008601302,"MARIAN","Guguan",2003-09-11,2003,17.298349605,145.845743621,13.232111168,"Forereef",2301.22494397
"252",200309115,"MARIAN","Guguan",2003,"Forereef",0.485440502747707,0,0,0,0,0.136282219516486,0.529152213281287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530595990767606,0,0,0,0,0,0,0.966625044600513,0,0,0,0,0,0,0,2.6480959709136,"MARIAN","Guguan",2003-09-11,2003,17.306892924,145.831408485,14.292068769,"Forereef",1657.87540267
"253",200309116,"MARIAN","Guguan",2003,"Forereef",0,0,0,0,0,0.0808139549020393,1.12476195222106,0,0,0,0.387829713216975,0,0,0,1.71254495903786,0,0,0,0,0,0.778101362617191,0.0393522528220189,0,0.0286198202341955,0,0,0,0,0,0,0,0,0,0,0,4.15202401505134,"MARIAN","Guguan",2003-09-11,2003,17.316393913,145.832799765,10.059329796,"Forereef",1397.89557281
"254",200309121,"MARIAN","Alamagan",2003,"Forereef",0.519663035875775,0,0,0,0,0.443883925846618,8.89274734967358,0,0,0,0,0,0,0,0,0,0,0,0,0.343698096947249,3.87437401488191,0,0,0,0,0,0,1.92832729986004,0,0,0,0,0,0,0,16.0026937230852,"MARIAN","Alamagan",2003-09-12,2003,17.617496183,145.840262676,13.963058377,"Forereef",2304.53803857
"255",200309122,"MARIAN","Alamagan",2003,"Forereef",1.0251571563866,0,0,0,0,0,2.29675708454092,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6459055480641,0.0651129786063991,0,0,0,0,0,0.301602695682441,0,0,0,0,0,0,0,6.33453546328045,"MARIAN","Alamagan",2003-09-12,2003,17.599996265,145.852528203,13.775036905,"Forereef",1369.14762476
"256",200309123,"MARIAN","Alamagan",2003,"Forereef",0.550042178153849,0,0,0.300106975735931,0,0,0,0,0,0.270137020963288,0,0,0,0,1.89001739019167,0,0,0,0,0,6.18001239909857,0,0,0,0,0,0,0.730174679122252,0,0,0,0,0,0,0,9.92049064326556,"MARIAN","Alamagan",2003-09-12,2003,17.58619041,145.846863868,12.85761671,"Forereef",2194.74042427
"257",200309124,"MARIAN","Alamagan",2003,"Forereef",0.677457008063809,0,0,0,0,1.67136108855275,2.02505840880725,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54634415706789,0,0,0,0,0,0,0.467187833680469,0,0,0,0,0,0,0,9.38740849617217,"MARIAN","Alamagan",2003-09-12,2003,17.578862565,145.833263693,13.127941513,"Forereef",1767.76270547
"258",200309125,"MARIAN","Alamagan",2003,"Forereef",0.261378552013992,0,0,0,0,3.61078144303895,0,0,0,0,0,0,0,0,4.16681703564225,0,0,0,0,0,2.18327580606875,0,0,0,0,0,0,0.699526493901314,0,0,0,0,0,0,0,10.9217793306653,"MARIAN","Alamagan",2003-09-12,2003,17.5877451,145.817205565,16.996068097,"Forereef",2290.89805607
"259",200309126,"MARIAN","Alamagan",2003,"Forereef",1.00055012535574,0,0,0,0,0.621060426873584,0.436258046318002,0,0,5.07004118329808,0,0,0,0,2.06281322973585,0,0,0,0,0,1.02982098008558,0,0,0,0,0,0,0.763179364659165,0,0,0,0,0,0,0,10.983723356326,"MARIAN","Alamagan",2003-09-12,2003,17.611020005,145.817204125,14.254874707,"Forereef",2010.89342895
"260",200309131,"MARIAN","Pagan",2003,"Forereef",0,0,0,0,0,0.537283690708192,0.885695072618052,0,0,0,0,0,0,0,2.09397113557947,0,0,0,0,0,1.50519886740206,0,0,0,0,0,0,0.269656196453998,0,0,0,0,0,0,0,5.29180496276177,"MARIAN","Pagan",2003-09-13,2003,18.045146712,145.720636134,15.228693391,"Forereef",1980.97170412
"261",200309132,"MARIAN","Pagan",2003,"Forereef",0,0,0,0,0,0.263165712543994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01759342697442,0,0,0,0,0,0,0.617941150988428,0,0,0,0,0,0,0,1.89870029050684,"MARIAN","Pagan",2003-09-13,2003,18.06791811,145.745874908,13.911731769,"Forereef",1728.9066901
"262",200309133,"MARIAN","Pagan",2003,"Forereef",0.385722517530017,0,0,0,0,1.36862117996973,0,0,0,0,0,0,0,0,0.804925468436765,0,0,0,0,0,0,0,0,0,0,0,0,0.344102602945678,0,0,0,0,0,0,0,2.90337176888219,"MARIAN","Pagan",2003-09-13,2003,18.106756033,145.782139263,11.029229546,"Forereef",1552.38957928
"263",200309141,"MARIAN","Pathfinder",2003,"Forereef",1.72803369150139,0,0,0,0,0.262607635768571,2.42649863490669,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01543548909974,0,0,0,0,0,0,0.308315363609636,0,0,0,0,0,0,0,5.74089081488602,"MARIAN","Pathfinder",2003-09-14,2003,16.504032298,143.149567595,15.377868032,"Forereef",1732.58085086
"264",200309142,"MARIAN","Pathfinder",2003,"Forereef",4.20424263060928,0,0,0.307645864563763,0,0,1.55390084589069,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10873073317776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1745200742415,"MARIAN","Pathfinder",2003-09-14,2003,16.505315606,143.148542902,16.365060901,"Forereef",2140.95811815
"265",200309143,"MARIAN","Pathfinder",2003,"Forereef",6.64737548472459,0,0,0,0,11.445493527023,1.13928755166681,0,0,1.10336738682544,0,0,0,0,0,0,0,0,0,0,2.2847921338071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.620316084047,"MARIAN","Pathfinder",2003-09-14,2003,16.50674984125,143.14679655875,17.359755635,"Forereef",1540.02988514
"266",200309144,"MARIAN","Pathfinder",2003,"Forereef",0.992597735420343,0,0,1.08602070513596,0,0.500136387484243,7.11358069985327,0,0,5.51654338032524,0,0,0,0,0,0,0,0,0.276735385258182,0,4.99841835622298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4840326497002,"MARIAN","Pathfinder",2003-09-14,2003,16.504043783,143.146089487,17.359129334,"Forereef",1819.45954107
"267",200309152,"MARIAN","Arakane",2003,"Forereef",0.905691400034381,0,0,0,0,0,0.442298822191171,0,0,0,0,0,0,0,0,0,0,0,0,0.496819602699982,2.21752811275795,0,0,0,0,0,0,1.01616050044319,0,0,0,0,0,0,0,5.07849843812668,"MARIAN","Arakane",2003-09-15,2003,15.635175617,142.760085722,17.526596738,"Forereef",1983.42928955
"268",200309153,"MARIAN","Arakane",2003,"Forereef",1.15971442883968,0,0,0,0,0.440601745530322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212961557487358,0,0,0,0,0,0,0.25864496853385,0,0,0,0,0,0,0,2.07192270039121,"MARIAN","Arakane",2003-09-15,2003,15.633704813,142.760570219,15.835795688,"Forereef",2065.30711981
"269",200309154,"MARIAN","Arakane",2003,"Forereef",0.587979145899516,0,0,0,0,0.519243584186676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07972231410563,0,0,0.0448294383464954,0,0,0,0.786803253841884,0,0,0,0,0,0,0,3.0185777363802,"MARIAN","Arakane",2003-09-15,2003,15.633963424,142.760202056,14.874185944,"Forereef",2036.77841598
"270",200309155,"MARIAN","Arakane",2003,"Forereef",0.634419852045176,0,0,0.348923572513875,0,0.23938235707714,0.46473305364878,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39800319560687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08546203089184,"MARIAN","Arakane",2003-09-15,2003,15.632927384,142.759498236,15.870900248,"Forereef",1887.68247014
"271",200309156,"MARIAN","Arakane",2003,"Forereef",1.9824461028586,0,0,0,0,0.31898486383954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61671579023271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91814675693085,"MARIAN","Arakane",2003-09-15,2003,15.6320520528571,142.75868285,16.2594690328571,"Forereef",1426.36536275
"272",200309171,"MARIAN","Tatsumi",2003,"Forereef",0,0,0,0,0,0.432740448482804,0,0,0,1.52987231000797,0.244057245511144,0,0,0,0,0,0,0,0,0,1.7244229114317,0,0,0.0191967066716441,0,0,0,0.923208762717649,0,0,0,0,0,0,0,4.87349838482292,"MARIAN","Tatsumi",2003-09-17,2003,14.902778833,145.662695655,14.607458306,"Forereef",2221.38637177
"273",200309172,"MARIAN","Tatsumi",2003,"Forereef",0,0,0,0.280309440844578,0,0.866714394381007,0,0,0,0.723148955924521,0,0,0,0,0,0,0,0,0,0,0.501100944646933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37127373579704,"MARIAN","Tatsumi",2003-09-17,2003,14.90522644625,145.664293785,18.11295712,"Forereef",2349.74929588
"274",200309173,"MARIAN","Aguijan",2003,"Forereef",0.290205023897791,0,0,0,0,0.109501558679684,0.664733501171098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263562072035424,0,0,0,0,0,0,1.17498717986955,0,0,0,0,0,0,0,2.50298933565355,"MARIAN","Aguijan",2003-09-17,2003,14.85687919,145.577551738,13.254843425,"Forereef",2063.33994038
"275",200309174,"MARIAN","Aguijan",2003,"Forereef",0,0,0,0,0,0.215049247305579,0.648269245472647,0,0,0,0.256243510499362,0,0,0,0,0,0,0,0,0,0.207884889732142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32744689300973,"MARIAN","Aguijan",2003-09-17,2003,14.840916234,145.547422609,14.403836251,"Forereef",2115.74309942
"276",200309175,"MARIAN","Aguijan",2003,"Forereef",0,0,0,0,0,0.389609840156306,0,0,0,0,0.60300751046444,0,0,0,0,0,0,0,0,0,0.244603560059457,0,0,0,0,0,0,0.229647865581614,0,0,0,0,0,0,0,1.46686877626182,"MARIAN","Aguijan",2003-09-17,2003,14.837010765,145.533178703,13.297438907,"Forereef",1798.13826429
"277",200309176,"MARIAN","Aguijan",2003,"Forereef",0,0,0,0,0,0.143317936277363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617948983082139,0,0,0,0.632954624816082,0,0,0,0,0,0,0,1.39422154417558,"MARIAN","Aguijan",2003-09-17,2003,14.854376866,145.543609692,13.609257793,"Forereef",2528.52588608
"278",200309181,"MARIAN","Anatahan",2003,"Forereef",0,0,0,0,0,3.36521791366507,0,0,0,0.400567406042283,0,0,0,0,0,0,0,0.260108775317065,0,0,0.594325263002829,0,0,0,0,0,0,1.44363368451946,0,0,0,0,0,0,0,6.06385304254671,"MARIAN","Anatahan",2003-09-18,2003,16.33301093,145.698098128,11.493423082,"Forereef",1480.10205288
"279",200309182,"MARIAN","Anatahan",2003,"Forereef",0,0,0,0,0,0.384656996477907,0.243696144469693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222708395555078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851061536502679,"MARIAN","Anatahan",2003-09-18,2003,16.332827599,145.683622664,13.130316354,"Forereef",1974.91890608
"280",200309183,"MARIAN","Anatahan",2003,"Forereef",0,0,0,0,0,0.914587021575553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276686784226346,0,0,0,0,0,0,0,1.1912738058019,"MARIAN","Anatahan",2003-09-18,2003,16.333014457,145.668777856,12.544354725,"Forereef",1492.44068729
"281",200309184,"MARIAN","Anatahan",2003,"Forereef",0,0,0,0,0,0,0.529937158595905,0,0,0,0,0,0,0,0,0.221525363839239,0,0,0,0,0.219018862117313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970481384552457,"MARIAN","Anatahan",2003-09-18,2003,16.332756782,145.657428189,14.646791984,"Forereef",1655.41975013
"282",200309186,"MARIAN","Anatahan",2003,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654674461513995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.654674461513995,"MARIAN","Anatahan",2003-09-18,2003,16.371139581,145.666707927,12.120508955,"Forereef",1897.47770056
"283",200309191,"MARIAN","Rota",2003,"Forereef",0.679588451900452,0,0,0.290101485985893,0,0.0641063977324713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617235915363633,0,0,0.0340479943074775,0,0,0,0.303130028197759,0,0,0,0,0,0,0,1.98821027348768,"MARIAN","Rota",2003-09-19,2003,14.185483907,145.290865955,11.343999957,"Forereef",1762.21833974
"284",200309192,"MARIAN","Rota",2003,"Forereef",0.491817884314631,0,0,0,0,0.41882160863279,0,0,0,0,0,0,0,0,0,0,0,0,0.582435411066273,0,0.863278270763303,0,0,0,0,0,0,2.53271544034827,0,0,0,0,0,0,0,4.88906861512527,"MARIAN","Rota",2003-09-19,2003,14.153630422,145.27189464,13.376332283,"Forereef",2435.01359265
"285",200309193,"MARIAN","Rota",2003,"Forereef",0.885013261221181,0,0,0,0,0,0,0,0,0,0,0,0,0.0150294402731729,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29199968432506,0,0,0,0,0,0,0,2.19204238581941,"MARIAN","Rota",2003-09-19,2003,14.144358084,145.23577304,11.222784902,"Forereef",2029.77167556
"286",200309194,"MARIAN","Rota",2003,"Forereef",0.498654405218988,0,0,0,0,0,0,0,0,0,0,0,0.398952340830677,0,0,0.152695255762845,0,0,0,0,0.692139715520064,0,0,0,0,0,0,7.71422316441722,0,0,0.129459837989708,0,0,0,0,9.5861247197395,"MARIAN","Rota",2003-09-19,2003,14.116958046,145.213973708,12.499845696,"Forereef",2401.62970763
"287",200309195,"MARIAN","Rota",2003,"Forereef",0.300157292112198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249245670620535,0,0.726980612778592,0,0,0,0,0,0,0.933211973395536,0,0,0,0,0,0,0,2.20959554890686,"MARIAN","Rota",2003-09-19,2003,14.111344243,145.172410536,10.826249981,"Forereef",1994.92610189
"288",200309196,"MARIAN","Rota",2003,"Forereef",0,0,0,0,0,0,0.609441916840377,0,0,0,0,0,0,0.242411118610619,0,0,0,0,2.11548560515764,0,0.390867734557222,0,0,0,0,0,0,0.681138109888966,0,0,0,0,0,0,0,4.03934448505482,"MARIAN","Rota",2003-09-19,2003,14.123542475,145.165697251,13.285731984,"Forereef",2250.5363428
"289",200309201,"MARIAN","Rota",2003,"Forereef",0,0,0,0,0,0.397159588915297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163417340575724,0,0,0,0,0,0,0,0.560576929491021,"MARIAN","Rota",2003-09-20,2003,14.201706561,145.255663971,11.227193927,"Forereef",1998.9379396
"290",200309202,"MARIAN","Rota",2003,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24391557192099,0,0,0,0,0,0,0,0.24391557192099,"MARIAN","Rota",2003-09-20,2003,14.189797467,145.215797278,16.407166671,"Forereef",2190.02538792
"291",200309203,"MARIAN","Rota",2003,"Forereef",0,0,0,0,0,0,1.34235489090072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783106131466972,0,0,0,0.37228495514069,0,0,0,0,0,0,0,1.79295045918811,"MARIAN","Rota",2003-09-20,2003,14.173925663,145.181879811,12.515792276,"Forereef",2043.52990699
"292",200309204,"MARIAN","Rota",2003,"Forereef",0.255893530555087,0,0,0,0,0.437156453701265,0.374900569332641,0,0,0,0.231685792882551,0,0,0.124828024268046,0,0,0,0,0.212489772218554,0,0.315226342140843,0,0,0,0,0,0,1.51538025822214,0,0,0,0,0,0,0,3.46756074332113,"MARIAN","Rota",2003-09-20,2003,14.156491427,145.147766057,12.834486009,"Forereef",2340.00295126
"293",200309205,"MARIAN","Rota",2003,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9929719976888,0,0,0,0,0.140604418891093,0,0,0,1.86042909000742,0,0,0,0,0,0,0,13.9940055065873,"MARIAN","Rota",2003-09-20,2003,14.125470956,145.122594733,11.968440961,"Forereef",2010.30909848
"294",200309206,"MARIAN","Rota",2003,"Forereef",0,0,0,0,0,6.41059604004699,0.36416267388816,0,0,0.705362254295662,0.225049852520088,0,0.795463001267681,0,0,0,0,0,0.588724467361472,0,0.743308790613699,0,0,1.26535147651844,0,0,0,3.84260380241815,0,0,0,0,0,0.244412666505412,0,15.1850350254358,"MARIAN","Rota",2003-09-20,2003,14.122889263,145.130521075,14.071396445,"Forereef",2409.00153028
"295",200309231,"MARIAN","Guam",2003,"Forereef",1.22195997630743,0,0,0,0,0,0,0,0,0,0,0,0.511862180139725,0.0307159332105363,0,0,0,0,0,0.526430960171468,0,0,0,0,0,0,0,1.91586898193388,0,0,0,0,0,0,0,4.20683803176304,"MARIAN","Guam",2003-09-23,2003,13.441410028,144.62148179,14.868055153,"Forereef",1871.86283895
"296",200309232,"MARIAN","Guam",2003,"Forereef",0,0,0,0.241522880603634,0,0,0,0,0,0,0.1987992928077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440322173411334,"MARIAN","Guam",2003-09-23,2003,13.388217145,144.649506012,12.789775086,"Forereef",2727.09943508
"297",200309233,"MARIAN","Guam",2003,"Forereef",0,0,0,0,0,0,0,0,0,0.819343973607366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819343973607366,"MARIAN","Guam",2003-09-23,2003,13.324464156,144.646692655,13.813640213,"Forereef",2073.87715628
"298",200309235,"MARIAN","Guam",2003,"Forereef",1.38517087229791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17036286857941,0,0,0,0,0,0,0,2.55553374087733,"MARIAN","Guam",2003-09-23,2003,13.234979184,144.655588464,12.109068395,"Forereef",2033.53939771
"299",200309241,"MARIAN","Guam",2003,"Forereef",0,0,0,0,0,0,0,0.308307149593369,0,0,0.507906583489827,0,0,0.00714493096662089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823358664049816,"MARIAN","Guam",2003-09-24,2003,13.510871136,144.787965377,13.439208507,"Forereef",2134.82343696
"300",200309242,"MARIAN","Guam",2003,"Forereef",0.331156548863935,0,0,0,0,0.0464843263295358,0,0,0,0,0,0,0,0.00627632537489193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31304151355392,0,0,0,0,0,0,0,0.696958714122283,"MARIAN","Guam",2003-09-24,2003,13.56617417,144.818177985714,16.5792075571429,"Forereef",2430.27012972
"301",200309243,"MARIAN","Guam",2003,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623820160588556,0,0,0,0,0,0,0,0,0,0,0,0,0.189901985921043,0,0,0,0,0,0,0,0.813722146509599,"MARIAN","Guam",2003-09-24,2003,13.609460253,144.833538888,11.553951834,"Forereef",2003.07394381
"302",200309251,"MARIAN","Guam",2003,"Forereef",1.24909340712408,0,0,0,0,0,0,0,0,0,0.226185629457802,0,0,0.0127273853944841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161175256961052,0,0,0,0,0,0,0,1.64918167893742,"MARIAN","Guam",2003-09-25,2003,13.359082476,144.776478856,12.215973424,"Forereef",2396.90488034
"303",200309252,"MARIAN","Guam",2003,"Forereef",0.653501586204617,0,0,0,0,0,0,0,0,0,0,0,0,0.00554893552935779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276761810927177,0,0,0,0,0,0,0,0.935812332661152,"MARIAN","Guam",2003-09-25,2003,13.42605015,144.80349244,12.119116832,"Forereef",2748.84543212
"304",200309253,"MARIAN","Guam",2003,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133161347322053,0,0,0,0,0,0,0,0.133161347322053,"MARIAN","Guam",2003-09-25,2003,13.475509902,144.863960511,11.884391688,"Forereef",2856.59260383
"305",200309255,"MARIAN","Guam",2003,"Forereef",2.11094497566937,0,0,0.172102757921828,0,0.830749078465377,3.20484473397143,0,0,0,0.645455984535944,0,0,0.0568841588017513,0,0,0,0,1.43539010317147,0.122038632208775,0,0,0,0,0,0,0,1.63667621495979,0,0,0,0,0,0,0,10.2150866397057,"MARIAN","Guam",2003-09-25,2003,13.590908255,144.954047183,11.902363204,"Forereef",2970.44722097
"306",200309256,"MARIAN","Guam",2003,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324856850658125,0,0,0,0,0,0,0,0.324856850658125,"MARIAN","Guam",2003-09-25,2003,13.629694421,144.896362283,12.737148476,"Forereef",2833.56516309
"307",200309261,"MARIAN","Guam",2003,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443450383744688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443450383744688,"MARIAN","Guam",2003-09-26,2003,13.386703609,144.779999792,10.261200047,"Forereef",2817.8077077
"308",200309262,"MARIAN","Guam",2003,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447826347047681,0,0,0,0,0,0,0,0.447826347047681,"MARIAN","Guam",2003-09-26,2003,13.255828584,144.741205125,11.959058475,"Forereef",2548.22693473
"309",200309263,"MARIAN","Guam",2003,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MARIAN","Guam",2003-09-26,2003,13.301596701,144.772647284,10.942951584,"Forereef",2513.85995653
"310",200309264,"MARIAN","Guam",2003,"Forereef",0.731843489074573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577790515540557,0,0,0,0,0,0,0,0,1.91197723901919,0,0,0,0,0,0,0,3.22161124363432,"MARIAN","Guam",2003-09-26,2003,13.602366919,144.931555439,10.925496769,"Forereef",2454.58882526
"311",200309265,"MARIAN","Guam",2003,"Forereef",0,0,0,0.250783816582889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250783816582889,"MARIAN","Guam",2003-09-26,2003,13.6557775811111,144.858615593333,12.2325628066667,"Forereef",2626.39320283
"312",200309281,"MARIAN","Santa Rosa",2003,"Forereef",0,0,0,0,0,0.295993251960388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295993251960388,"MARIAN","Santa Rosa",2003-09-28,2003,12.8256719733333,144.426539175556,11.6125926955556,"Forereef",1908.31157519
"313",200309282,"MARIAN","Santa Rosa",2003,"Forereef",0.251762168877318,0,0,0,0,0.807466979985861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6018117092601,0,0,0.398216935461493,0,0,0,0,0,0,0,4.05925779358477,"MARIAN","Santa Rosa",2003-09-28,2003,12.8394506544444,144.419115268889,18.5536019,"Forereef",2378.40188372
"314",200309283,"MARIAN","Santa Rosa",2003,"Forereef",0.359768461822303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744310471238722,0,0,0,0,0,0,0,1.10407893306103,"MARIAN","Santa Rosa",2003-09-28,2003,12.8394331857143,144.439640045714,19.4115804928571,"Forereef",1664.38051205
"315",200401121,"PRIAs","Johnston",2004,"Forereef",1.1417327541913,0,0,0,0,1.29094404615774,6.25819893394446,0,0,0,0,0,0,0.0344019777985974,0,0,0,0,0,0,0,0,0,0,1.36106954733437,0,0,0,0,0,0,0,0,0,0,10.0863472594265,"PRIAs","Johnston",2004-01-12,2004,16.7186790855556,-169.559309292222,14.5893930844444,"Forereef",2114.68016314
"316",200401122,"PRIAs","Johnston",2004,"Forereef",1.49559569664982,0,0.0229842581891108,0,0,1.11126976859828,1.63350373420656,0,0,0,0,0,0,0.0658308152432672,0,0,0,0,0,0,0,0.0285758474525526,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35776012033958,"PRIAs","Johnston",2004-01-12,2004,16.702690565,-169.560948937,15.265563392,"Forereef",1925.06416796
"317",200401123,"PRIAs","Johnston",2004,"Forereef",0,0,0,0,0,0.219881913738498,2.36381703969117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258153088302473,0,0,0,0,0,0,0,2.84185204173214,"PRIAs","Johnston",2004-01-12,2004,16.6716239714286,-169.559365594286,19.3266277314286,"Forereef",2069.24231869
