"","DIVEID","REGION.x","ISLAND.x","YEAR","STRATA","Acanthuridae","Albulidae","Aulostomidae","Balistidae","Belonidae","Carangidae","Carcharhinidae","Chanidae","Congridae","Dasyatidae","Diodontidae","Echeneidae","Ephippidae","Fistulariidae","Ginglymostomatidae","Haemulidae","Holocentridae","Kyphosidae","Labridae","Lethrinidae","Lutjanidae","Monacanthidae","Mullidae","Muraenidae","Myliobatidae","Ophichthidae","Oplegnathidae","Scaridae","Scombridae","Serranidae","Sphyraenidae","Sphyrnidae","Stegostomatidae","Tetraodontidae","UNKNOWN","TotFish","REGION.y","ISLAND.y","DATE_","OBS_YEAR","CENTROIDLAT","CENTROIDLON","DEPTH","REEF_ZONE","PROJECTEDLENGTH"
"725",200602202,"SAMOA","Tutuila",2006,"Forereef",5.33305340542742e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33305340542742e-05,0,0,0,0,0,0,5.33305340542742e-05,0,0,0,0,0,5.33305340542742e-05,0,0.000213322136217097,"SAMOA","Tutuila",2006-02-20,2006,-14.288059302,-170.742019802,14.648074913,"Forereef",1875.09841732
"726",200602203,"SAMOA","Tutuila",2006,"Forereef",0,0,0,5.9686519781855e-05,0,0,5.9686519781855e-05,0,0,0,0,0,0,0,0,0.00011937303956371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023874607912742,"SAMOA","Tutuila",2006-02-20,2006,-14.2877543566667,-170.762214597778,14.4108957711111,"Forereef",1675.42018475
"727",200602204,"SAMOA","Tutuila",2006,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000258478692382302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000172319128254868,0,0,0,0,0,0,0,0.000430797820637171,"SAMOA","Tutuila",2006-02-20,2006,-14.288931714,-170.78141305,17.168049624,"Forereef",1160.63725499
"728",200602205,"SAMOA","Tutuila",2006,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114565996720759,0,0,0,0,0,0,0,0.000114565996720759,"SAMOA","Tutuila",2006-02-20,2006,-14.295571184,-170.811340087,16.074287605,"Forereef",1745.71867504
"729",200602206,"SAMOA","Tutuila",2006,"Forereef",0.000130426422240155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52132111200776e-05,0,0,0,0,0,0.000195639633360233,"SAMOA","Tutuila",2006-02-20,2006,-14.3089475616667,-170.832806866667,13.75949637,"Forereef",1533.43162041
"730",200602212,"SAMOA","Tutuila",2006,"Forereef",0,0,0,0,0,5.13985032604019e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102797006520804,0,0,0,0,0,0,0,0.000154195509781206,"SAMOA","Tutuila",2006-02-21,2006,-14.3274832,-170.8377092375,15.97075188125,"Forereef",1945.5819461
"731",200602213,"SAMOA","Tutuila",2006,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SAMOA","Tutuila",2006-02-21,2006,-14.332642025,-170.811260423333,16.2991584133333,"Forereef",1145.55392547
"732",200602214,"SAMOA","Tutuila",2006,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131379807221886,0,8.75865381479239e-05,0,0,0,0,0,0.00021896634536981,"SAMOA","Tutuila",2006-02-21,2006,-14.344118997,-170.790355513,14.519516755,"Forereef",2283.45593089
"733",200602221,"SAMOA","Tutuila",2006,"Forereef",0,0,0,0,0,4.57267581801741e-05,4.57267581801741e-05,0,0,0,0,0,0,0,0,0,0,0,4.57267581801741e-05,0,0.000137180274540522,4.57267581801741e-05,0,0,0,0,0,0,4.57267581801741e-05,0,0,0,0,0,0,0.000365814065441393,"SAMOA","Tutuila",2006-02-22,2006,-14.279557105,-170.55921271875,19.29032087375,"Forereef",2186.90333581
"734",200602223,"SAMOA","Tutuila",2006,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3434316557083e-05,0,0,0,0,0,0,0,4.3434316557083e-05,0,0,0.000521211798684997,0,0,0,0,0.000608080431799163,"SAMOA","Tutuila",2006-02-22,2006,-14.297961729,-170.567443378,14.438376427,"Forereef",2302.32700608
"735",200602224,"SAMOA","Tutuila",2006,"Forereef",0,0,5.29815100737315e-05,0,0,5.29815100737315e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158944530221195,0,0,0,0,0,0,0,0.000264907550368658,"SAMOA","Tutuila",2006-02-22,2006,-14.2660694788889,-170.560833194444,19.0048983888889,"Forereef",1887.45092129
"736",200602225,"SAMOA","Tutuila",2006,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148845848613348,0,0,0,0,0,0,7.44229243066739e-05,0,0,0,0,0,0,0,0.000223268772920022,"SAMOA","Tutuila",2006-02-22,2006,-14.27677915125,-170.5768361475,15.6144374625,"Forereef",1343.67200606
"737",200602231,"SAMOA","Tutuila",2006,"Forereef",0,0,0,0,0,0.000113602171892199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113602171892199,"SAMOA","Tutuila",2006-02-23,2006,-14.2842459344444,-170.596905973333,16.6740029633333,"Forereef",1760.52972112
"738",200602232,"SAMOA","Tutuila",2006,"Forereef",0,0,0,0,0,5.8508928668595e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8508928668595e-05,"SAMOA","Tutuila",2006-02-23,2006,-14.2753097488889,-170.609682394444,19.2791752277778,"Forereef",1709.14084868
"739",200602233,"SAMOA","Tutuila",2006,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SAMOA","Tutuila",2006-02-23,2006,-14.28095935125,-170.6239404075,17.12308252,"Forereef",1569.94903602
"740",200602234,"SAMOA","Tutuila",2006,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08308298953233e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08308298953233e-05,"SAMOA","Tutuila",2006-02-23,2006,-14.2874991311111,-170.641478257778,19.6529535733333,"Forereef",1967.31000076
"741",200602235,"SAMOA","Tutuila",2006,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SAMOA","Tutuila",2006-02-23,2006,NA,NA,15.83333333,"Forereef",1314
"742",200602236,"SAMOA","Tutuila",2006,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000307268972425735,0,0,0,0,0.000307268972425735,"SAMOA","Tutuila",2006-02-23,2006,-14.29314,-170.65923228,14.3750050866667,"Forereef",976.34329178
"743",200602241,"SAMOA","Tutuila",2006,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26400670401541e-05,0,0,0,0,0,0,0,5.26400670401541e-05,"SAMOA","Tutuila",2006-02-24,2006,-14.320597175,-170.66453633,15.341833497,"Forereef",1899.69362926
"744",200602242,"SAMOA","Tutuila",2006,"Forereef",0,0,0,0,0,0,4.92613579027124e-05,0,0,0,0,0,0,9.85227158054249e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147784073708137,"SAMOA","Tutuila",2006-02-24,2006,-14.292406604,-170.675717324,14.301538849,"Forereef",2029.98870225
"745",200602243,"SAMOA","Tutuila",2006,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001371613231395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001371613231395,"SAMOA","Tutuila",2006-02-24,2006,-14.30573362125,-170.68738742625,18.0117968325,"Forereef",1458.13699826
"746",200602244,"SAMOA","Tutuila",2006,"Forereef",0,0,5.19957117295472e-05,0,0,0,0,0,0,0,0,0,5.19957117295472e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19957117295472e-05,0,0,0,0,0,0.000155987135188642,"SAMOA","Tutuila",2006-02-24,2006,-14.319411887,-170.69531565,12.015770865,"Forereef",1923.23552604
"747",200602245,"SAMOA","Tutuila",2006,"Forereef",0,0,0,5.47624380063466e-05,0,0,0,0,0,0,0,0,0.000109524876012693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47624380063466e-05,0,5.47624380063466e-05,0.0032857462803808,0,0,0,0,0.00355955847041253,"SAMOA","Tutuila",2006-02-24,2006,-14.337242312,-170.708116127,16.488251876,"Forereef",1826.06917516
"748",200602246,"SAMOA","Tutuila",2006,"Forereef",0,0,0,0,0,5.12017376647475e-05,0,0,0,0,0,0,0,0,0,0,0,0,5.12017376647475e-05,0,0,0,0,0,0,0,0,5.12017376647475e-05,0,0,0,0,0,0,0,0.000153605212994243,"SAMOA","Tutuila",2006-02-24,2006,-14.351440038,-170.727507296,10.694083213,"Forereef",1953.0587156
"749",200602251,"SAMOA","Tutuila",2006,"Forereef",0,0,0,0,0,0,0,0,0,0,5.3307541987675e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3307541987675e-05,0,0,0.000159922625963025,0,0,0,0,0,0,0,0.000266537709938375,"SAMOA","Tutuila",2006-02-25,2006,-14.35794612,-170.733051566,15.187797452,"Forereef",1875.90716569
"750",200602252,"SAMOA","Tutuila",2006,"Forereef",0,0,5.76193764186962e-05,0,0,0,5.76193764186962e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76193764186962e-05,0,5.76193764186962e-05,0,0,0,0,0,0.000230477505674785,"SAMOA","Tutuila",2006-02-25,2006,-14.36328073,-170.746485013333,17.4943625122222,"Forereef",1735.5272864
"751",200602253,"SAMOA","Tutuila",2006,"Forereef",5.05242961556385e-05,0,0,5.05242961556385e-05,0,0.00368827361936161,5.05242961556385e-05,0,0,0,0,0,0,0,0,0,0,0,5.05242961556385e-05,0,0,0,0,0,0,0,0,0.000202097184622554,0,5.05242961556385e-05,0,0,0,0,0,0.00414299228476235,"SAMOA","Tutuila",2006-02-25,2006,-14.372063343,-170.759535305,14.801057529,"Forereef",1979.24578092
"752",200602254,"SAMOA","Tutuila",2006,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SAMOA","Tutuila",2006-02-25,2006,-14.364165205,-170.771367617,14.373783397,"Forereef",2115.07939087
"753",200602255,"SAMOA","Tutuila",2006,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7192872086312e-05,0,4.7192872086312e-05,0,0,0,0,0,0,4.7192872086312e-05,0,0,0,0,0,0,0,0.000141578616258936,"SAMOA","Tutuila",2006-02-25,2006,-14.3329816311111,-170.812188125556,14.7134608155556,"Forereef",2118.96406341
"754",200602261,"SAMOA","Ofu & Olosega",2006,"Forereef",0,0,0,4.59330194401225e-05,0,0.000505263213841348,4.59330194401225e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59330194401225e-05,0,0,0,0,0,0,0.000734928311041961,0,0,0,0,0,0,0,0.00137799058320368,"SAMOA","Ofu & Olosega",2006-02-26,2006,-14.185074414,-169.607275277,12.960001849,"Forereef",2177.08309227
"755",200602262,"SAMOA","Ofu & Olosega",2006,"Forereef",4.89627240416863e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000293776344250118,0,0,0,0,0,0,4.89627240416863e-05,0,0,0,0,0,0,0,0.000391701792333491,"SAMOA","Ofu & Olosega",2006-02-26,2006,-14.166567458,-169.606989153,16.146874711,"Forereef",2042.37002653
"756",200602263,"SAMOA","Ofu & Olosega",2006,"Forereef",9.47265753165611e-05,0,0,4.73632876582806e-05,0,4.73632876582806e-05,9.47265753165611e-05,0,0,0,0,0,0,0,0,4.73632876582806e-05,0,0,0,0,9.47265753165611e-05,0,0,0,0,0,0,0.000331543013607964,0,0,0.00104199232848217,0,0,0,0,0.00179980493101466,"SAMOA","Ofu & Olosega",2006-02-26,2006,-14.152592876,-169.61473372,16.500738145,"Forereef",2111.33992052
"757",200602264,"SAMOA","Ofu & Olosega",2006,"Forereef",4.91143077349944e-05,0,0,0,0,0,4.91143077349944e-05,0,0,0,4.91143077349944e-05,0,0,0,0,0,0,0,0,0,0.000736714616024917,0,0,0,0,0,0,4.91143077349944e-05,0,0,0,0,0,0,0,0.000933171846964894,"SAMOA","Ofu & Olosega",2006-02-26,2006,-14.162667116,-169.62424031,14.384993077,"Forereef",2036.06656821
"758",200602265,"SAMOA","Ofu & Olosega",2006,"Forereef",0,0,0,0,0,0,4.67672238949594e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35344477899187e-05,0,0,0,0,0,0,0.000327370567264716,0,0,0,0,0,0,0,0.000467672238949594,"SAMOA","Ofu & Olosega",2006-02-26,2006,-14.163025026,-169.640087779,15.133743191,"Forereef",2138.24964733
"759",200602271,"SAMOA","Ofu & Olosega",2006,"Forereef",5.43224891173508e-05,0,0,0,0,0.000108644978234702,0,0,0,0,0,0,0,0,0,0,0,0,5.43224891173508e-05,0,5.43224891173508e-05,0,0,0,5.43224891173508e-05,0,0,0.000271612445586754,0,0,0,0,0,0,0,0.000597547380290859,"SAMOA","Ofu & Olosega",2006-02-27,2006,-14.191007767,-169.617348889,14.99308319,"Forereef",1840.85820854
"760",200602272,"SAMOA","Ofu & Olosega",2006,"Forereef",0,0,0,0,0,0,4.1591069781291e-05,0,0,0,0,0,0,0,0,0,0,0,4.1591069781291e-05,0,0.000166364279125164,0,0,0,0,0,0,0.000124773209343873,0,4.1591069781291e-05,0,0,0,0,0,0.00041591069781291,"SAMOA","Ofu & Olosega",2006-02-27,2006,-14.17720695,-169.630403764,15.991619777,"Forereef",2404.36229522
"761",200602273,"SAMOA","Ofu & Olosega",2006,"Forereef",0,0,0,4.50493399620622e-05,0,0,4.50493399620622e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135148019886187,0,0,0,4.50493399620622e-05,0,0,0,4.50493399620622e-05,0,0,0,0,0,0,0.000315345379734436,"SAMOA","Ofu & Olosega",2006-02-27,2006,-14.176888506,-169.64749777,14.94157839,"Forereef",2219.78834949
"762",200602274,"SAMOA","Ofu & Olosega",2006,"Forereef",0,0,0,7.83316784518176e-05,0,3.91658392259088e-05,7.83316784518176e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91658392259088e-05,0,0,3.91658392259088e-05,0,0,0,0,0.000274160874581361,"SAMOA","Ofu & Olosega",2006-02-27,2006,-14.186938571,-169.666068216,16.86440792,"Forereef",2553.2454296
"763",200602275,"SAMOA","Ofu & Olosega",2006,"Forereef",0,0,0,6.19568919568814e-05,0,0,6.19568919568814e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19568919568814e-05,0,6.19568919568814e-05,0,0,0,0,0,0.000247827567827526,"SAMOA","Ofu & Olosega",2006-02-27,2006,-14.181118588,-169.679442032,15.934083175,"Forereef",1614.0254432
"764",200602276,"SAMOA","Ofu & Olosega",2006,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.84206778749251e-05,8.84206778749251e-05,0,0,0,0,0,0,0.00017684135574985,"SAMOA","Ofu & Olosega",2006-02-27,2006,-14.1743407733333,-169.683580168333,16.5808331166667,"Forereef",1130.95717431
"765",200602283,"SAMOA","Ofu & Olosega",2006,"Forereef",0,0,0,0,0,4.55158378392046e-05,4.55158378392046e-05,0,0,0,0,0,0,0,0,4.55158378392046e-05,0,0,4.55158378392046e-05,0,4.55158378392046e-05,0,0,0,0,0,0,4.55158378392046e-05,0,0,0,0,0,0,0,0.000273095027035228,"SAMOA","Ofu & Olosega",2006-02-28,2006,-14.162643774,-169.661800897,13.99278555,"Forereef",2197.03744339
"766",200602284,"SAMOA","Ofu & Olosega",2006,"Forereef",0,0,0,0,0,0,4.56870642331801e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56870642331801e-05,0,0,0,0,0,0,0.000593931835031341,0,0,0,0,0,0,0,0.000685305963497701,"SAMOA","Ofu & Olosega",2006-02-28,2006,-14.159130714,-169.680009733,12.73473339,"Forereef",2188.80336652
"767",200602285,"SAMOA","Ofu & Olosega",2006,"Forereef",0,0,0,5.03926108183705e-05,0,0,5.03926108183705e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000655103940638816,0,0,0,0,0,0,0.000251963054091852,0,0,0,0,0,0,0,0.00100785221636741,"SAMOA","Ofu & Olosega",2006-02-28,2006,-14.170366969,-169.684880626,11.208658839,"Forereef",1984.41792112
"768",200602286,"SAMOA","Ofu & Olosega",2006,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64477656419417e-05,0,0,0,0,0,0,0,0,0.000139343296925825,0,0,0,0,0,0,0,0.000185791062567767,"SAMOA","Ofu & Olosega",2006-02-28,2006,-14.184493452,-169.676000502,15.484456539,"Forereef",2152.95609203
"769",200603021,"SAMOA","Tau",2006,"Forereef",5.20111078237473e-05,0,0,0,0,0,0,0,0,5.20111078237473e-05,5.20111078237473e-05,0,0,0,0,0.000104022215647495,0,0,5.20111078237473e-05,0,0,0,0,0,0,0,0,0.000208044431294989,0,0,0,0,0,5.20111078237473e-05,0,0.00057212218606122,"SAMOA","Tau",2006-03-02,2006,-14.215106963,-169.509772774,14.056188298,"Forereef",1922.66621851
"770",200603022,"SAMOA","Tau",2006,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000397355475041243,0,0,0,0,0,0,0,0.000397355475041243,"SAMOA","Tau",2006-03-02,2006,-14.21498728,-169.495196853,16.181833173,"Forereef",1761.64679731
"771",200603023,"SAMOA","Tau",2006,"Forereef",0,0,0,0,0,0,5.33851103275415e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000266925551637707,0,0,0,0,0,0,0.00037369577229279,0,0,0,0,0,0,0,0.000694006434258039,"SAMOA","Tau",2006-03-02,2006,-14.213761445,-169.479563705,15.978746891,"Forereef",1873.1814805
"772",200603024,"SAMOA","Tau",2006,"Forereef",0,0,0,0,0,4.32754625586958e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.32754625586958e-05,0,0,0,0,0,0,8.65509251173915e-05,0,0,0,0,0,0,0,0.000173101850234783,"SAMOA","Tau",2006-03-02,2006,-14.211308679,-169.460802856,14.845381642,"Forereef",2310.77830455
"773",200603025,"SAMOA","Tau",2006,"Forereef",0,0,0,3.81303342167524e-05,0,0,0,0,0,7.62606684335048e-05,0,0,0,0,0,7.62606684335048e-05,0,0,3.81303342167524e-05,0,7.62606684335048e-05,0,0,0,0,0,0,0,0,0,0.00228782005300515,0,0,3.81303342167524e-05,0,0.00263099306095592,"SAMOA","Tau",2006-03-02,2006,-14.210981467,-169.43810181,13.867925835,"Forereef",2622.58388378
"774",200603026,"SAMOA","Tau",2006,"Forereef",3.97121813698694e-05,0,0,0,0,0.000873667990137127,0,0,0,0,0,0,0,0,0,0.000119136544109608,0,0,3.97121813698694e-05,0,0.000119136544109608,0,0,0,0,0,0,0.000277985269589086,0,0,0.000833955808767257,0,0,0,0,0.00230330651945242,"SAMOA","Tau",2006-03-02,2006,-14.218891257,-169.4195357,14.106371879,"Forereef",2518.11903931
"775",200603031,"SAMOA","Tau",2006,"Forereef",0,0,0,0,0,0,4.35648678672301e-05,0,0,0,4.35648678672301e-05,0,0,0,0,4.35648678672301e-05,0,0,4.35648678672301e-05,0,8.71297357344602e-05,0,0,0,0,0,0,0.00017425947146892,0,0,0,0,0,4.35648678672301e-05,0,0.000479213546539531,"SAMOA","Tau",2006-03-03,2006,-14.238216596,-169.418224952,16.600666522,"Forereef",2295.42759787
"776",200603032,"SAMOA","Tau",2006,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SAMOA","Tau",2006-03-03,2006,-14.2515105633333,-169.418706806667,16.1316550566667,"Forereef",660.79673436
"777",200603033,"SAMOA","Tau",2006,"Forereef",0.0002150969893013,0,0,4.30193978602601e-05,0,0.000430193978602601,0,0,0,0,0,0,0,0,0,4.30193978602601e-05,0,0,8.60387957205201e-05,0,0.00012905819358078,0,0,0,8.60387957205201e-05,0,0,0.000774349161484681,0,0,0,0,0,0,0,0.00180681471013092,"SAMOA","Tau",2006-03-03,2006,-14.260205604,-169.424956999,16.63485775,"Forereef",2324.53276833
"778",200603034,"SAMOA","Tau",2006,"Forereef",0,0,0,0,0,0,3.98109519163452e-05,0,0,0,0,0,0,0,0,0.000119432855749036,0,0,7.96219038326904e-05,0,7.96219038326904e-05,0,0,0,0,0,0,0.000318487615330761,3.98109519163452e-05,0,0,0,0,0,0,0.000676786182577868,"SAMOA","Tau",2006-03-03,2006,-14.254306319,-169.440975169,14.424782275,"Forereef",2511.87161287
"779",200603035,"SAMOA","Tau",2006,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,8.12682768937149e-05,0,0,0,0,4.06341384468574e-05,0,8.12682768937149e-05,0,0,0,0,0,0,0.000243804830681145,4.06341384468574e-05,0,0,0,0,0,0,0.000487609661362289,"SAMOA","Tau",2006-03-03,2006,-14.251207491,-169.460748161,15.555825138,"Forereef",2460.98487189
"780",200603036,"SAMOA","Tau",2006,"Forereef",0,0,0,3.79412727420216e-05,0,0,0,0,0,0,0,0,0,0,0,3.79412727420216e-05,0,0,0,0,0.000113823818226065,0,0,0,0,0,0,3.79412727420216e-05,0,0,0,0,0,0,0,0.000227647636452129,"SAMOA","Tau",2006-03-03,2006,-14.265168689,-169.477506708,15.007780456,"Forereef",2635.65222706
"781",200603041,"SAMOA","Tau",2006,"Forereef",3.89940258145194e-05,0,0,3.89940258145194e-05,0,0,3.89940258145194e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000194970129072597,0,0,0,0,0,0,0.000389940258145194,0,0,3.89940258145194e-05,0,0,3.89940258145194e-05,0,0.000779880516290388,"SAMOA","Tau",2006-03-04,2006,-14.271306833,-169.493773003,14.07803011,"Forereef",2564.49540439
"782",200603042,"SAMOA","Tau",2006,"Forereef",0,0,0,4.62908717382101e-05,0,0,4.62908717382101e-05,0,0,0,0,0,0,0,0,4.62908717382101e-05,0,0,0,0,9.25817434764203e-05,0,0,0,0,0,0,0.00013887261521463,0,0,4.62908717382101e-05,0,0,0,0,0.000416617845643891,"SAMOA","Tau",2006-03-04,2006,-14.252302833,-169.503612558,16.548666763,"Forereef",2160.25311784
"783",200603043,"SAMOA","Tau",2006,"Forereef",0,0,0,0.000117597795216786,0,0,0,0,0,0,3.91992650722621e-05,0,0,0,0,7.83985301445241e-05,0,0,0,0,0.00019599632536131,0,0,0,0,0,0,0.00019599632536131,0,0,0,0,0,0,0,0.000627188241156193,"SAMOA","Tau",2006-03-04,2006,-14.235198869,-169.516043306,14.59044714,"Forereef",2551.06823599
"784",200603051,"SAMOA","Rose",2006,"Forereef",5.51268957491735e-05,0,0,0,0,0,0.00016538068724752,0,0,0,0,0,0,0.00016538068724752,0,0,0,0,0,0,5.51268957491735e-05,0,0,0,0,0,0,0.00016538068724752,0,0,5.51268957491735e-05,0,0,0,0,0.000661522748990082,"SAMOA","Rose",2006-03-05,2006,-14.537584222,-168.168424708,16.28139124,"Forereef",1813.99657356
"785",200603052,"SAMOA","Rose",2006,"Forereef",4.94246356874045e-05,0,0,0,0,0.00593095628248853,4.94246356874045e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143331443493473,0,0,0,0,0,0,0.000148273907062213,0,0,0.0145802675277843,0,0,0,0,0.0221916614236446,"SAMOA","Rose",2006-03-05,2006,-14.531121007,-168.154128603,15.228111649,"Forereef",2023.28249079
"786",200603053,"SAMOA","Rose",2006,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,6.15743592660071e-05,0,0,0,0,0,0,0.000307871796330035,0,0,0,0,0,0,6.15743592660071e-05,0,0,0,0,0,0,0,0.000431020514862049,"SAMOA","Rose",2006-03-05,2006,-14.537403573,-168.146196027,14.14370079,"Forereef",1624.05262827
"787",200603054,"SAMOA","Rose",2006,"Forereef",8.00811474214929e-05,0,0,0,0,4.00405737107465e-05,4.00405737107465e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000440446310818211,0,0,0,0,0,0,0.000200202868553732,0,0,0,0,0,0,0,0.000800811474214929,"SAMOA","Rose",2006-03-05,2006,-14.551091632,-168.166780635,12.544670869,"Forereef",2497.4667127
"788",200603055,"SAMOA","Rose",2006,"Forereef",0.000122178681191522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122178681191522,0,0,0,0,0,0,6.10893405957609e-05,0,0,0,0,0,0,0,0.000305446702978804,"SAMOA","Rose",2006-03-05,2006,-14.557834584,-168.152754851,13.023467158,"Forereef",1636.94679014
"789",200603056,"SAMOA","Rose",2006,"Forereef",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037002985319375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037002985319375,"SAMOA","Rose",2006-03-05,2006,-14.550268673,-168.140650687,13.053584861,"Forereef",1891.73925822
"790",200603072,"SAMOA","Rose",2006,"Forereef",0,0,0,0,0,4.56886034871281e-05,0,0,0,0,0,0,0,9.13772069742563e-05,0,0,0,0,0,0,0.000228443017435641,0,0,0,0,0,0,4.56886034871281e-05,0,0,0,0,0,0,0,0.000411197431384153,"SAMOA","Rose",2006-03-07,2006,-14.544718444,-168.14092932,19.398804093,"Forereef",2188.7296255
"791",200603073,"SAMOA","Rose",2006,"Forereef",0.000166835481809034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000222447309078712,0,0,0,0,0,0,0.000111223654539356,5.56118272696781e-05,0,0,0,0,0,0,0.000556118272696781,"SAMOA","Rose",2006-03-07,2006,-14.5310621044444,-168.150206251111,18.1744441977778,"Forereef",1798.1786413
"792",200603074,"SAMOA","Rose",2006,"Forereef",0,0,0,0,0,0.00128926620608914,8.59510804059428e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,8.59510804059428e-05,0,0,0,0,0,0,0,4.29755402029714e-05,0,0,0,0,0,0,0.001504143907104,"SAMOA","Rose",2006-03-07,2006,-14.536182891,-168.165512319,19.83119297,"Forereef",2326.90501452
"793",200603075,"SAMOA","Rose",2006,"Forereef",4.27763119093374e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000171105247637349,0,0,0,0,0,0,0.000213881559546687,4.27763119093374e-05,0,0,0,0,0,0,0.000470539431002711,"SAMOA","Rose",2006-03-07,2006,-14.550121348,-168.167630792,18.415474702,"Forereef",2337.74244521
"794",200603095,"SAMOA","Rose",2006,"Forereef",0,0,0,0,0,4.49380555854903e-05,4.49380555854903e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000179752222341961,0,0,0,0,0,0,0.000314566389098432,0,0,0,0,0,0,0,0.000584194722611375,"SAMOA","Rose",2006-03-09,2006,-14.551341854,-168.16665852,11.492634202,"Forereef",2225.28542228
