"","REGION","ISLAND","STRATA","YEAR","TotFish","Acanthuridae","Albulidae","Aulostomidae","Balistidae","Belonidae","Carangidae","Carcharhinidae","Chanidae","Congridae","Dasyatidae","Diodontidae","Echeneidae","Ephippidae","Fistulariidae","Ginglymostomatidae","Haemulidae","Holocentridae","Kyphosidae","Labridae","Lethrinidae","Lutjanidae","Monacanthidae","Mullidae","Muraenidae","Myliobatidae","Ophichthidae","Oplegnathidae","Scaridae","Scombridae","Serranidae","Sphyraenidae","Sphyrnidae","Stegostomatidae","Tetraodontidae","UNKNOWN","n"
"85","MARIAN","Pagan","Forereef",2005,0.749264550548187,0.0645552548385637,0,0,0.116618186485478,0,0.237629745784192,0.146737929161074,0,0,0.115575593611034,0.0518403776606161,0,0,0,0.27716120693427,0.0175329075714178,0,0,0.0246117878966445,0,0.177610408783255,0,0,0,0,0,0,0.156577815376521,0,0.0216513794710053,0.348074006094387,0,0,0.0394215560553648,0,12
"86","MARIAN","Pathfinder","Forereef",2005,1.1644883228748,0.867722780513212,0,0,0,0,0,0.585760629235061,0,0,0,0,0,0,0.0378976587784135,0,0,0,0,0.778216898598907,0,0.215129291817477,0,0,0,0,0,0,0.0822089948372585,0,0,0,0,0,0,0,3
"87","MARIAN","Rota","Forereef",2005,2.37919590251331,0.293908296129224,0,0,0.0475634293666057,0,0.0585356798787512,0.0582320609987403,0,0,0,0.0389150997432715,0,0.657326471643503,0.0265606633939337,0,0,0,0,0.650777147485302,0,0.0336288874349981,0,0,0,0,0,0,0.239227558227185,0.224544109508159,0.0173567522704319,1.28590980650421,0,0,0,0,11
"88","MARIAN","Saipan","Forereef",2005,0.6464117948651,0.0625167652319513,0,0,0.0236585554401135,0,0.263997345855379,0.0446891715448394,0,0,0.310800400315808,0.0351206693585679,0,0,0.00238092126317958,0,0,0,0,0.236796101574055,0,0.0339248998143719,0,0,0.054340073451967,0.0216266557096326,0,0,0.120537954956128,0,0.0179128899450192,0.635784954895952,0,0,0.00812046594056262,0,17
"89","MARIAN","Santa Rosa","Forereef",2005,1.71501298527327,0,0,0,0,0,0,0,0,0,1.86595262969732,0,0,0,0,0,0.298839788608345,0,0,0,0,0.0597367286688147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"90","MARIAN","Sarigan","Forereef",2005,1.95666880346949,0.337795642197353,0,0,0.141236242534412,0,2.24921879848314,0.567605715276365,0,0,0,0.0523383928753784,0,0,0,0.495578200081513,0,0,0,0,0.0357213696217236,0.342685824322947,0,0,0,0,0,0,0.241020430632153,0,0,0,0,0,0,0,5
"91","MARIAN","Tinian","Forereef",2005,0.748882353860996,0.0475343119878573,0,0.00191390077815941,0.0557662260351436,0,0.0393617657668556,0.0318371007623317,0,0,0.732948273598777,0.0356784358704299,0,0,0.00750738379732498,0,0,0,0,0.145291192512637,0,0.0418419086457414,0.00168197277316851,0,0.00551550949589954,0,0,0,0.0927212044760061,0,0.0124816403060054,0.163997830645554,0,0,0.023605736385808,0,12
"92","PRIAs","Wake","Forereef",2005,19.1205965697717,0.167862019531599,0,0.00462368676651248,0.0536262967415555,0,20.4486811268026,1.30788835206063,0.621452608438612,0,0,0.056731005530859,0,0,0.0376777809309428,0,0,0,0,3.0704595445693,0.0286749016965689,0.075776117407539,0.00801440878353727,0,0.307143666746933,0.66618614039062,0,0,1.70153449159598,0,0.0611480606894453,0.0651612450207023,0,0,0,0,6
"93","PRIAs","Baker","Forereef",2006,4.68531057910169,0.557643443848723,0,0,0.124647468039424,0,0.44614926687946,3.00911513101249,0,0,0,0,0,0,0.00273423994719388,0,0,0,0,0,0,0.766591711816326,0,0,0,0,0,0,0.567978608605898,0.170824942736183,0.171078499987592,0.0295877533237574,0,0,0,0,6
"94","NWHI","French Frigate","Forereef",2006,1.32227479817553,0.151723035586078,0,0.00217341801874116,0,0,0.891563184399887,0.86236108027428,0,0,0,0,0,0,0.00965923586608471,0,0,0,0,0,0.0531070721370598,0.156781312769772,0,0,0,0,0,0,0.0886133969827638,0,0,0,0,0,0,0,8
"95","MHI","Hawaii","Forereef",2006,0.318963260116643,0.116045758253669,0,0.00248351528325493,0.0109460852022053,0,0.0318322104548118,0,0.0131354962532278,0.014066805654713,0,0.0155259923738986,0,0,0.00241458619895836,0,0,0,0.0297439807976629,0.00435700693729404,0.0162569329087819,0.0199858492467057,0,0.00189663268251981,0.0117925387226204,0.0977433901411912,0,0.0109676796803116,0.229775743302599,0,0.0226552914298033,0,0.112242583402077,0,0,0,30
"96","PRIAs","Howland","Forereef",2006,8.22850133872587,1.27950203292269,0,0,0.103486742864082,0,1.28629571921709,6.74121113670617,0,0,0,0,0,1.54052500263527,0.00292022626236055,0,0,0,0,1.49226198922402,0,2.12906330523938,0,0,0,0.0153363239435445,0,0,0.2020690003817,6.95691950028681,0.086716307540108,1.39022009113413,0.295797832861374,0,0,0,6
"97","PRIAs","Jarvis","Forereef",2006,34.5380852103785,2.10415206552955,0,0.0245456636823507,0.297421040305274,0,20.5798952404285,17.9086911125567,0,0,0.118318000127046,0.107828848168676,0,0,0.000713809937004419,0,0,0,0,0.263829712018142,0.0383628649490821,0.793732074282911,0.00485468001150581,0,0.00319923246678126,5.11871437071768,0,0,0.38616846433596,0,0.0847138451883447,8.03355370195343,4.60026028636687,0,0,0,9
"98","PRIAs","Johnston","Forereef",2006,3.14038310548316,0.0331155348109562,0,0.00801478314379863,0,0,0.402039728270819,3.0457213459298,0,0,0,0,0,0,0.00775282977718791,0,0,0,0,0,0,0.0564643129944613,0,0,0,0.104087288956308,0,0,0.130531008886905,0,0,0,0,0,0,0,10
"99","MHI","Kauai","Forereef",2006,0.483623974246538,0.0854569339395856,0,0,0,0,0.0327142854845596,0.318674940053773,0,0,0,0,0,0,0.00913799259449499,0,0,0,0,0.00685972414336138,0.0229843863738387,0.0203832555752645,0,0.00489167826516444,0.0356467010603736,0.0227095726774811,0,0.0294783441033658,0.162785546336941,0,0,0,0,0,0,0,13
"100","MHI","Kaula","Forereef",2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"101","PRIAs","Kingman","Forereef",2006,14.9490305215564,0.164663941112365,0,0,0.0430656819394141,0,0.112197927151415,2.03293895705352,0.137338071019361,0,0,0,0,0,0.0055224785067286,0,0,0,0,0,0.0133511867451815,0.727724407826375,0,0,0,13.5950851061669,0,0,0.358403235393958,0,0.0200039134909386,0.23709896945155,0.0987267805005949,0,0,0,10
"102","NWHI","Kure","Forereef",2006,0.308070922735986,0,0,0,0,0,0.150818810915818,0.422209328162611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255919267294876,0,0,0,0,0,0.114228109806065,0.222079693174214,0,0.111142759102229,0,0,0,0,0,6
"103","MHI","Lanai","Forereef",2006,0.530136665896271,0.0516094942657658,0,0.00465349521903615,0,0,0,0,0,0,0,0.0200382631597723,0,0,0.00174282383406626,0,0,0,0,0,0,0,0,0,0.134964902209939,0.391342724081696,0,0,0.132456042406301,0,0.0218813285869656,0,0,0,0,0,11
"104","NWHI","Laysan","Forereef",2006,0.273455426023689,0.0611125575079988,0,0,0,0,0.250721218258746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107135907393328,0.115423746796987,0,0,0,0,0,0,0,4
"105","NWHI","Lisianski","Forereef",2006,0.380589393575448,0,0,0,0,0,0.294405257059521,0.171637684064883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450655746944537,0,0,0,0.0424378310091769,0,0,0,0,0,0,0,0,0,0,8
"106","NWHI","Maro","Forereef",2006,2.3411001623595,0,0,0.0167704034104285,0,0,0.440878977968639,1.91836193457045,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089789145685035,0,0,0,0,0,0,0.200246000971314,0,0,0,0,0,0,0,5
"107","MHI","Maui","Forereef",2006,0.507066446316605,0.0229647656915598,0,0.00521513804374198,0,0,0.0277014590053921,0.017365048978968,0.111670380481168,0,0,0,0,0,0.014435881049979,0,0,0,0,0.00456074404596642,0,0.0220511330504131,0.00144176166387391,0,0.0356042563967979,0.393125030216128,0,0.00854989787581096,0.234092027405016,0,0.0104332989718164,0.045307045415489,0,0,0,0,26
"108","NWHI","Midway","Forereef",2006,1.99566366819846,0.136555588758069,0,0.00552193612138356,0,0,1.0619884017666,0.340162213146474,0,0,0,0.0849373597903006,0,0,0,0,0,0,0,0,0,0.225496820606673,0.00343265383962128,0,0,0,0,0.0692993456062039,0.766439967095213,0,0.308256326047475,0,0,0,0,0,6
"109","MHI","Molokai","Forereef",2006,0.210480864193456,0.167155683514693,0,0.0023757859209379,0,0,0.0326637159405096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573868474311414,0,0,0.00722469297151652,0,0,0,0.23849077524334,0,0,0,0,0,0,0,7
"110","NWHI","Necker","Forereef",2006,6.23468518337788,0,0,0.00488561024254868,0,0,5.53153987235059,0.640815816939415,0,0,0,0,0,0,0.058722002395431,0,0,0,0,0,0.323656807176448,0.153600861446614,0,0,0,0.0826703279672267,0,0.056048087993266,0,0,0,0.142878862053927,0,0,0,0,4
"111","MHI","Niihau","Forereef",2006,0.777192542739387,0.0354964281157066,0,0.00649575609082334,0,0,0.101664508121021,0.237538545163039,0,0,0,0,0,0,0.0299629997349675,0,0,0,0.0174860605477998,0,0.0438047460886635,0.0686870542518167,0.0023825699544891,0,0.00833128531893449,0.404697333360489,0,0,0.312115282915576,0,0,0,0,0,0,0,17
"112","MHI","Oahu","Forereef",2006,0.77673612973152,0.179174693986149,0,0,0,0,0,0,0,0,0,0,0,0,0.00532579220026966,0,0,0,0,0,0,0,0.00804653280833731,0,0.0822175144327293,0.809621592852307,0,0,0.0775386931490182,0,0.0659198017843016,0,0,0,0,0,3
"113","SAMOA","Ofu & Olosega","Forereef",2006,0.554489641642958,0.0445594711772231,0,0,0.0480069274311411,0,0.120695939144319,0.0829367412642749,0,0,0,0.0177513986223874,0,0,0,0,0.0154756970226772,0,0,0.337957855275422,0,0.224829705356357,0,0,0,0.0979300610201995,0,0,0.2607734424268,0.0430090088878565,0.0436389327153857,0.275784936268613,0,0,0,0,15
"114","PRIAs","Palmyra","Forereef",2006,2.81157491108207,0.0206340256349338,0,0,0.42456776307655,0,0.336158445230447,1.21646579100443,0.0497144307005991,0,0,0,0,0,0,0,0,0,0,0.191434471163942,0.0719292995158333,1.4231883277334,0,0,0,2.2302699221204,0,0,0.320565888145788,0,0.0731936450466772,0.0181488869778312,0,0,0,0,13
"115","NWHI","Pearl & Hermes","Forereef",2006,4.47198404507869,0.426464667838059,1.8045912678607,0.00427084102497783,0,0,2.33256240985363,0.65062231032274,0,0,0,0,0,0,0.00142192716492432,0,0,0,0,0,0,0.158200938735406,0,0,0.0132448872664335,0.944798839524492,0,0.17359722187822,0.0141860749620874,0,0,0,0,0,0,0,13
"116","SAMOA","Rose","Forereef",2006,5.89636073009242,0.0688920330073857,0,0,0,0,1.89796766865937,0.51031968886726,0,0,0,0,0,0,0.00253069103177474,0,0,0,0,0,0,0.425602695383861,0,0,0,0,0,0,0.122004308665416,0.0449400055606023,0,3.63457094816248,0,0,0,0,11
"117","SAMOA","Swains","Forereef",2006,5.40051779982657,0.241484255736618,0,0,0.0714721306482418,0,4.64924011375412,0.569350882577806,0.0156861994421017,0,0,0,0,0,0.00805343860616605,0,0,0,0,0.365658979533525,0,0.183311628431052,0,0,0,0.117119128608354,0,0,0.0660651409622661,0,0,1.00147915753356,0,0,0,0,9
"118","SAMOA","Tau","Forereef",2006,0.922440004462358,0.0758570346962575,0,0,0.0562676201771695,0,0.226235548581266,0.251044973101686,0,0,0.0588396167765582,0.0382716138466122,0,0,0.00228866897097327,0,0.049789292360445,0,0,0.174355119632425,0,0.102340167572394,0,0,0,0.123817894963017,0,0,0.219315793672813,0.0244757630083607,0,0.41713431491602,0,0,0.0303755384294712,0,15
"119","SAMOA","Tutuila","Forereef",2006,0.83417927394554,0.0480254978409507,0,0.00101254658326512,0.0200587693703871,0,0.536731287568206,0.156399800874645,0,0,0.0251037523027717,0.00722511018969812,0,0.0434517239990692,0.00112486934745236,0,0.0162021613624406,0,0,0.1682755244294,0.00393633609537457,0.0355058413625271,0.00197302997667263,0,0,0.028767956852889,0,0,0.0584788095136833,0.00765630950160874,0.0482707392371318,0.299119728542191,0,0,0.0126958455499081,0,40
"120","MARIAN","Agrihan","Forereef",2007,8.49439152867316,0.189778094479753,0,0,0,0,7.11532632146393,0.991721322150073,0,0,0.0170760934324528,0,0,0,0.00331589530992099,0.594703697375679,0,0,0,0,0,0.329349975547894,0,0,0.0189858116938222,0,0,0,0.0324140365593576,0.0614397805053607,0,0,0,0,0,0,6
"121","MARIAN","Aguijan","Forereef",2007,1.11522705505936,0,0,0,0,0,0.0490837108466371,0.719369635808456,0,0,0.0777393720905693,0.0710868987359605,0,0,0,0,0,0,0,0,0,0.150284948795473,0,0,0,0.283044103404497,0,0,0,0.0479787606927424,0,0,0,0,0,0,3
"122","MARIAN","Alamagan","Forereef",2007,1.33864555496174,0.594781071447975,0,0,0,0,0.35674516480115,0.651747813596878,0,0,0,0,0,0,0.015671337421903,0.710330875405699,0.0679839701380432,0,0,0,0.0273438711087614,0.399143844515544,0,0,0.0347549421288352,0,0,0,0.0345213124027202,0.039903988013883,0.0236809954374012,0.134490498213318,0,0,0,0,6
"123","MARIAN","Asuncion","Forereef",2007,2.1436948788106,0.541167765936182,0,0,0,0.0535455310199858,0.0887424162967617,0.76704252790197,0,0,0.0241927282145215,0,0,0,0.00376850609586425,0.486212201430483,0,0,0,0,0,1.65498577622507,0,0,0,0,0,0.053104122080302,0.115912568399755,0.176240321051414,0,0,0,0,0.0696079234891705,0,5
"124","MARIAN","Farallon de Pajaros","Forereef",2007,5.66245505594143,1.39391244324227,0,0,0,0,4.35445269583601,1.44251731227451,0,0,0,0,0,0,0,2.34838763779415,0,0,0,0,0,0.830918823543036,0,0,0.0135763192547843,0,0,0,0,0.80538121934039,0.0292851783730634,0.0319026587120775,0,0,0,0,4
"125","MARIAN","Guam","Forereef",2007,0.219150459584799,0.0257919560087302,0,0.0011820882436791,0,0,0.015103197963487,0.068617955354081,0,0,0,0.0273992723613643,0,0,0.00139988744229571,0,0,0,0,0.0614318747410698,0.0312289753812761,0.043443899799334,0.00131496767884814,0,0.0220238318976545,0.144261533860603,0,0,0.0451871652161729,0.00735930520941317,0.0154441223793364,0,0,0,0.0133878794282088,0,19
"126","MARIAN","Guguan","Forereef",2007,1.14329598387665,0.0803706680893095,0,0,0,0,0.1052752573861,0.599005814146624,0,0,0,0,0,0,0,0,0,0,0,0.140276193323303,0,0.504515288050581,0,0,0,0,0,0,0.137990932998567,0,0.0307657777647789,0,0,0,0,0,5
"127","MARIAN","Maug","Forereef",2007,1.00627117170386,0.32732136239533,0,0,0.0357563444444121,0,0.0788217971979649,0.39238472754819,0,0,0.0380627876114647,0.0681789204768,0,0,0,0.253138486500476,0,0,0,0,0,0.649578778857392,0,0,0.0207473251717174,0.0439128871402057,0,0,0.0835613430409331,0.109580076508802,0,0.0181346317747674,0,0,0,0,8
"128","MARIAN","Pagan","Forereef",2007,0.876152578294172,0.0452115043786264,0,0,0,0,0.39100645322967,0.104432512654569,0.0935889791378709,0,0.0940261870675918,0,0,0,0,0.353932979059735,0.0226302196361742,0,0,0,0,0.253971282301948,0,0,0.00974267570980753,0,0,0,0.0989775099045991,0.00818520184984514,0,0.753299518214528,0,0,0.0797224565424785,0,16
"129","MARIAN","Rota","Forereef",2007,0.473415911219376,0.151655668629144,0,0,0.0279581559954185,0,0.0183446557012398,0.109323169150283,0,0,0.0680453398015581,0,0,0,0,0,0,0,0,0.0710129197149639,0,0.0481183798194971,0,0,0.114701176195537,0,0,0,0.150293694590241,0.165944323658955,0.0898186222254493,0,0,0,0,0,10
"130","MARIAN","Saipan","Forereef",2007,1.22856997363676,0.0348853765097347,0,0.00146210290424871,0.0177464432980719,0,1.08847532430087,0.0408670734770398,0,0,0.161049306656976,0.0192962389868493,0,0,0.00371980293948405,0,0.0167534223776498,0,0.0290620236936319,0.13113463666072,0,0.0354514196212846,0,0,0.035955937212324,0.263916303240034,0,0,0.142901764054136,0.00647888880106974,0.00768978459417057,0.177875629117219,0,0,0.0196019323535698,0,16
"131","MARIAN","Sarigan","Forereef",2007,2.48959347489733,0.21807279781716,0,0,0,0,2.68180377538096,0.41948177887669,0,0,0.157632788412919,0,0,0,0,0.940281992480312,0.0340195729162987,0,0,0.417449182322204,0,0.191641463784565,0.00510318832448307,0,0,0.169260161949017,0,0,0.0498540697401902,0,0,0,0,0,0,0,6
"132","MARIAN","Tinian","Forereef",2007,1.67938138476346,0.0479543996609873,0,0,0,0,0.677739725419984,0.119355205609865,0,0,0.0791164672079642,0,0,0,0.000943514864068888,0.270483954954746,0,0,0,0,0,0.0349516453131111,0.00256130869595746,0,0.0511961339778374,0.0436743217695546,0,0,0.0617586097406276,0.0135719268930129,0,1.21559436508531,0,0,0.120866894545441,0,7
"133","PRIAs","Wake","Forereef",2007,1.79006726829602,0.0450921548106745,0,0,0.0199947340256283,0,0.704586065672621,0.509822576006382,0.0459926509723679,0,0,0.0208181145923621,0,0,0.00610488839251328,0,0,0,0,0.791445349260172,0,0,0.00395122928802787,0,0.12250824957886,0.223917299777176,0,0.0119560360722297,1.07798477002907,0,0.00997726039244957,0.0240286064185107,0,0,0,0,16
"134","PRIAs","Baker","Forereef",2008,12.408787039702,0.135184768672818,0,0.00258528031772269,0.0430031531205239,0,0.252032289183831,0.610043206283114,0.0766502388016134,0,0.0200729544422243,0,0,0,0.000781646290374037,0,0,0,0,0.0233043566549869,0,0.455483981176956,0.00285044317388997,0,0,12.5266567300551,0,0,0.0751442332688544,0.349955353457528,0.0312759856592464,0.0532042191612963,3.32782195511056,0,0,0,6
"135","NWHI","French Frigate","Forereef",2008,1.32348880882273,0.114457652009039,0,0.000622688524412238,0,0,0.764842132966927,0.827984090286441,0,0,0,0,0,0,0.0115333530655685,0,0,0,0,0.0167803177232298,0.068454839335366,0.522739117132887,0,0,0.0395288490499857,0.110427751616041,0,0,0.0356803883938908,0,0,0,0,0,0,0,15
"136","MHI","Hawaii","Forereef",2008,0.201018241410845,0.00759784056471791,0,0.00239582236883727,0,0,0.0199287835036985,0,0.0621118030613764,0,0.0411121300522707,0.00518380763846617,0,0,0.0021672633946444,0,0,0,0,0.00623742102443465,0.00360368884201782,0.0171940215578691,0,0,0.0134685152090255,0.0229022853098001,0,0.00705342676178141,0.0793948132727369,0,0.00266236744561448,0.00976044922696729,0.179160386284376,0,0,0,41
"137","PRIAs","Howland","Forereef",2008,44.4960342312841,0.302152788577777,0,0,0.0212787843902276,0,0.994777504497208,5.03824687167109,0,0,0.0270600873221001,0,0,0,0.000931923403287998,0,0,0,0,0,0.0153535214211107,0.18659675304847,0.00216635151860153,0,0.00392790037131467,44.9888299207127,0,0,0.0532031150597129,0.0687210888337587,0.0324971009364544,1.77434308265531,0.159812638028834,0,0,0,7
"138","PRIAs","Jarvis","Forereef",2008,8.36962317310056,1.44789063261529,0,0,0,0.00570690255638414,0.697260692407795,3.95364496438993,2.6264001356463,0,0.0136572896864679,0,0,0,0,0,0,0,0,0.096920077701997,0,0.371271786550339,0,0,0,1.17277587284522,0,0,0.153326054425834,0.0779804689181439,0.0393788709762465,4.32890458558057,3.59027745342958,0,0,0,7
"139","PRIAs","Johnston","Forereef",2008,3.126994738161,0.0132400591851347,0,0.0089376545776724,0,0,0.110325455537909,3.10018338000321,0,0,0,0,0,0,0.00325760780553194,0,0,0,0,0,0,0.0469301806601681,0,0,0.00111973904683389,0.0972725522148702,0,0,0.0111077006481117,0,0,0,0,0,0,0,8
"140","MHI","Kauai","Forereef",2008,0.209009557712514,0.0244774776241321,0,0.00135626865915243,0,0,0.027240095076023,0.0687876415616186,0.105919934918276,0,0,0,0,0,0.000185625739841642,0,0,0,0,0,0,0.0401785937256199,0,0,0.0214304855701563,0.0368788949158244,0,0,0.104106491538266,0,0,0.0560977229942464,0,0,0,0,18
"141","PRIAs","Kingman","Forereef",2008,9.2609360688785,0.0897420083870942,0,0.00115676762707134,0,0,0.654424850239169,2.22457916827994,0.377917913483821,0,0,0,0,0,0.000470217734077809,0,0,0,0,0,0.0316149523370142,0.162557825345156,0.000812364235691623,0,0,8.80920995436853,0,0,0.221610764371554,0,0.43923940585242,0.130294506652829,0.580477002709111,0,0,0,12
"142","NWHI","Kure","Forereef",2008,1.05428239983211,0.0444501640536723,0,0,0,0,0.687083196732314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095835059983603,0,0.00758061374039512,0.0552904463221355,0.55001845773906,0.00124778043286823,0.0881300293396881,0.195959133794585,0,0.0354827003542886,0,0,0,0,0,8
"143","MHI","Lanai","Forereef",2008,0.172918455047579,0.145078552968404,0,0.00640193739461475,0,0,0.0358707815846493,0,0.0235322098031482,0,0,0.00844436605646526,0,0,0.000239971391929273,0,0,0,0,0,0,0.03024595955674,0,0,0,0.023680014201413,0,0,0.0233716471966154,0,0.00703792904655254,0,0,0,0,0,12
"144","NWHI","Laysan","Forereef",2008,0.797353691564502,0.0958086513203546,0,0,0,0,0.544999861613468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100326922520067,0.0724606331083135,0,0,0.0830552960286355,0.435191287391324,0,0.185373410629413,0.0632798287491722,0,0,0,0,0,0,0,4
"145","NWHI","Lisianski","Forereef",2008,0.255146744906167,0,0,0.00119187767693114,0,0,0.248653270092609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393331668397588,0,0,0,0.0121976215677752,0,0,0,0,0,0,0,0,0,0,8
"146","NWHI","Maro","Forereef",2008,3.05058565823996,0.0547073336803225,0,0.00314940378867922,0,0,0.0916448791560353,0.260420459455023,0,0,0,0,0,0,0.000367386603270942,0,0,0,0,0.00897023901031482,0.0541011018368116,0.0426489365787171,0,0,0,3.03268960437296,0,0.0889538817448655,0.0262071781860845,0,0,0,0,0,0,0,10
"147","MHI","Maui","Forereef",2008,0.130980588524179,0.022409275915992,0,0.00136386560466204,0,0,0.00638409472315231,0,0,0,0,0.00544436406156721,0,0,0.00769250059808122,0,0,0,0,0,0,0.0198169457555948,0,0,0.00624833622674984,0.0527351692636615,0,0.00483725470689437,0.111787550686111,0,0.00539579966871687,0.00747179234944305,0,0,0,0,26
"148","NWHI","Midway","Forereef",2008,1.28697623275811,0.289232290529545,0,0.00301217374626623,0,0,0.272157501237862,0.194024031762565,0,0,0,0,0,0,0,0,0,0,0.0921509877294884,0.0201300600508996,0,0.27554342466879,0.00257214501416074,0.0155287228274865,0.00121495948214704,0.0676618513337306,0.00172781411982875,0.0981274627504312,0.362848904304102,0,0.104962223086952,0,0,0,0,0,10
"149","MHI","Molokai","Forereef",2008,0.470484103025092,0.0226016703239442,0,0,0,0,0.0488069100825806,0,0,0,0,0,0,0,0.000597741938712066,0,0,0,0,0,0,0.0339375747249436,0,0,0.0282190994666344,0.0257606790072318,0,0,0.242787796647626,0,0,0,0.314345107585446,0,0,0,12
"150","MHI","Niihau","Forereef",2008,3.43768707430656,0.0681363961364704,0,0.00151270034281821,0,0,0.103138600496743,0.199539441038284,0,0,0,0,0,0,0.00928874162954582,0,0,0,0,0,0.00755359502427202,0.0535595110173021,0.000904031781468383,0.00498304959575687,0.00377238616001056,3.26795812014654,0,0,0.190126828612618,0,0,0,0,0,0,0,14
"151","MHI","Oahu","Forereef",2008,0.398062682613907,0.00430414830114943,0,0.000362979053790653,0,0,0.036822256868951,0.068747703764125,0.237002028868958,0,0.0971290779478338,0,0,0,0.0012435337532025,0,0,0,0,0.00346305083764724,0,0.0157130455319479,0,0,0.0217775843967715,0.148830092449628,0,0,0.0381648651117565,0,0,0,0,0,0,0,20
"152","SAMOA","Ofu & Olosega","Forereef",2008,0.304449735427615,0.0505870635345991,0,0,0.019418650163722,0,0.0165212099633345,0.0280513978971139,0,0,0,0,0,0,0.00177138996007149,0,0.00497123823632415,0,0.0125090230041811,0.0317449397126627,0.00631635919710837,0.170729989303753,0,0,0,0.0216434736971123,0,0,0.144403909252384,0.0280167354449934,0.0143467767281156,0.0796670047728242,0,0,0.018306826198796,0,13
"153","PRIAs","Palmyra","Forereef",2008,6.53853850148001,0.0414511997663429,0,0,0.0153446330155864,0.00163122206530763,0.0393407016981218,1.80007601471407,3.72204807432638,0,0,0,0,0,0,0,0,0,0,0.548210273483443,0.144139262033331,0.160577976622288,0.00070942930638328,0,0,1.72132901428002,0,0,0.0585984960708173,0,0.0102564174164721,0.0487359021819264,0.747166948534581,0,0,0,20
"154","NWHI","Pearl & Hermes","Forereef",2008,3.30756211087617,0.50737835542382,0,0.000746363791765125,0,0,1.00840702616366,0.564734532637969,0,0,0,0,0,0,0.000286665908665783,0,0,0,0,0.00993285069536631,0.0401609293472947,0.404088925526399,0,0,0.00595035011792822,3.04863731907839,0,0.0820025041772546,0.0375468459172566,0,0,0,0,0,0,0,18
"155","SAMOA","Rose","Forereef",2008,1.05013455539393,0.0202807273658813,0,0,0,0,0.173773550743903,0.0791436203048719,0.0173325209089042,0,0,0,0,0,0.00116502173978583,0,0,0,0,0.276988012842733,0,0.168278244454668,0,0,0,0,0,0,0.073312476347822,0.0530643497338637,0,0.872903919185997,0,0,0,0,11
"156","SAMOA","Swains","Forereef",2008,1.68052538557547,0.17648164090478,0,0,0,0,0.178936845896809,0.0367382873575711,0.131485047252011,0,0,0,0,0,0.00165633511918339,0.539788730708628,0,0,0,0.192370071059275,0.00921140653397871,0.0745532253871819,0,0,0.0240242169872063,0,0,0,0.0486128800563271,0,0,0.985868030320688,0,0,0,0,9
"157","SAMOA","Tau","Forereef",2008,0.706715833302759,0.0670890608494029,0,0,0.0164417895829388,0,0.349289734157024,0.147377765704496,0,0,0,0.0266554765946789,0,0,0,0,0.0279324227059212,0,0,0.196089240305418,0,0.135568238408829,0,0,0,0.0668531458862742,0,0,0.131112289063082,0.0493060280195687,0.0305648461020945,0.0504875625972998,0,0.323054971411061,0,0,15
"158","SAMOA","Tutuila","Forereef",2008,0.205266023610629,0.0257505066234,0,0.000311253946241618,0.00979844526796981,0,0.0980218611065175,0.0205100885578292,0,0,0.0859074947767324,0.00433189885678094,0,0.00673359055704291,0.00014034141323316,0,0.0113648216684337,0,0.00477974991340063,0.0594812917621409,0.00173481685506657,0.0235028944444469,0,0,0,0.0269231803347616,0,0,0.0619499836658988,0.0150165782427394,0.0205045163225959,0.0221513502088511,0,0,0.00665416047030285,0,44
"159","MARIAN","Agrihan","Forereef",2009,0.984629205133478,0.0700121566447539,0,0,0.0264919101208805,0,0.218309345324794,0.810949579456955,0,0,0.367670473293313,0.0278339623601214,0,0,0.00231915288241647,0.0947268358087345,0.0106220434938644,0,0,0,0,0.152559770564475,0,0,0,0,0,0,0.06466712375798,0.0524782825332571,0,0.140144058624207,0,0,0.0919817132891295,0,11
"160","MARIAN","Aguijan","Forereef",2009,0.206639121767775,0,0,0,0,0,0,0.0639967435251628,0,0,0,0.0561721683652609,0,0,0,0,0,0,0,0,0,0.0294428785431851,0,0,0,0.198143730795317,0,0,0,0.0770148954033072,0,0,0,0,0,0,5
"161","MARIAN","Alamagan","Forereef",2009,0.538257594494451,0.134320464730845,0,0,0.0241994661216351,0,0.295656740135207,0.439632369056107,0,0,0.0876137195461185,0,0,0,0.00128764984252668,0.128394081293127,0.0178115945090438,0,0,0,0,0.110619910831368,0.00221983300421754,0,0,0,0,0,0.070256199503135,0.0970646273727743,0,0,0,0,0.0692482821553196,0,6
